id_pedido,id_produto,id_loja,nome_produto,categoria_produto,cidade,data_venda,quantidade_vendida,valor_venda
1471,28,4,LostFost,Ferramentas Educacionais,Belo Horizonte,18/06/2023,14,311.08
1472,46,4,UI/UX-K,Ferramentas Criativas,Rio de Janeiro,16/05/2024,6,405.75
1473,39,2,CodeCode,Ferramentas de Desenvolvimento,São Paulo,03/09/2023,7,95.52
1474,15,1,CodeCode,Ferramentas Criativas,Rio de Janeiro,21/02/2022,10,438.09
1475,87,1,UI/UX-K,Ferramentas Criativas,Belo Horizonte,15/10/2023,13,334.79
1476,77,5,LostFost,Ferramentas Educacionais,Belo Horizonte,20/01/2022,9,290.28
1477,71,5,LostFost,Ferramentas Criativas,Belo Horizonte,20/07/2024,3,477.94
1478,24,4,PowerPro,Ferramentas Educacionais,Rio de Janeiro,17/04/2022,14,177.8
1479,20,3,PowerPro,Ferramentas Educacionais,Rio de Janeiro,11/12/2022,7,334.81
1480,64,4,HargenXtudio,Ferramentas Criativas,São Paulo,20/06/2022,16,200.4
1481,77,2,UI/UX-K,Ferramentas Criativas,Belo Horizonte,08/02/2023,13,141.17
1482,87,3,CodeCode,Ferramentas Educacionais,São Paulo,23/09/2023,1,92.63
1483,74,1,HargenXtudio,Ferramentas Criativas,Belo Horizonte,07/10/2023,8,380.01
1484,72,2,PowerPro,Ferramentas Educacionais,Belo Horizonte,03/06/2022,8,214.13
1485,12,4,UI/UX-K,Ferramentas de Desenvolvimento,Belo Horizonte,01/07/2023,6,495.4
1486,61,1,UI/UX-K,Ferramentas de Desenvolvimento,São Paulo,24/12/2022,1,150.83
1487,22,2,CodeCode,Ferramentas Educacionais,Belo Horizonte,28/05/2023,8,406.24
1488,28,1,UI/UX-K,Ferramentas Educacionais,Belo Horizonte,16/09/2023,2,486.04
1489,69,2,HargenXtudio,Ferramentas Educacionais,Belo Horizonte,10/04/2024,7,411.14
1490,35,3,PowerPro,Ferramentas Criativas,São Paulo,01/07/2023,1,297.71
1491,54,1,HargenXtudio,Ferramentas de Desenvolvimento,Belo Horizonte,11/05/2022,17,454.88
1492,47,2,LostFost,Ferramentas Criativas,Belo Horizonte,15/11/2023,13,368.86
1493,38,2,CodeCode,Ferramentas Educacionais,Belo Horizonte,07/04/2023,13,349.89
1494,47,1,HargenXtudio,Ferramentas Educacionais,Rio de Janeiro,07/09/2024,10,128.89
1495,29,4,PowerPro,Ferramentas de Desenvolvimento,Rio de Janeiro,16/09/2022,3,208.88
1496,72,5,LostFost,Ferramentas Criativas,Belo Horizonte,21/12/2024,6,110.6
1497,66,5,PowerPro,Ferramentas Educacionais,Belo Horizonte,02/07/2023,10,467.69
1498,82,2,PowerPro,Ferramentas Criativas,Rio de Janeiro,10/10/2024,6,150.93
1499,85,4,CodeCode,Ferramentas Criativas,Belo Horizonte,11/03/2023,6,361.56
1500,48,2,LostFost,Ferramentas Educacionais,Belo Horizonte,28/07/2024,7,68.07
1501,57,4,CodeCode,Ferramentas Educacionais,Belo Horizonte,09/11/2023,17,73.39
1502,34,5,PowerPro,Ferramentas Criativas,Rio de Janeiro,24/07/2023,8,258.67
1503,99,4,UI/UX-K,Ferramentas de Desenvolvimento,Rio de Janeiro,25/03/2024,16,85.15
1504,11,1,PowerPro,Ferramentas de Desenvolvimento,Belo Horizonte,14/11/2023,3,226.01
1505,64,1,LostFost,Ferramentas Educacionais,Rio de Janeiro,14/08/2022,20,138.78
1506,31,1,PowerPro,Ferramentas de Desenvolvimento,Rio de Janeiro,12/04/2024,4,447.78
1507,27,5,CodeCode,Ferramentas Educacionais,São Paulo,26/08/2023,8,470.74
1508,83,4,PowerPro,Ferramentas Criativas,Belo Horizonte,03/03/2023,17,33.96
1509,36,4,HargenXtudio,Ferramentas Educacionais,São Paulo,10/08/2023,3,96.92
1510,100,5,HargenXtudio,Ferramentas Educacionais,Belo Horizonte,04/08/2024,15,186.85
1511,86,3,UI/UX-K,Ferramentas de Desenvolvimento,Belo Horizonte,21/01/2024,12,385.05
1512,18,5,UI/UX-K,Ferramentas Criativas,Belo Horizonte,19/06/2024,16,268.27
1513,41,2,UI/UX-K,Ferramentas Educacionais,Belo Horizonte,12/11/2024,13,383.12
1514,72,5,CodeCode,Ferramentas Criativas,Rio de Janeiro,15/05/2024,6,398.34
1515,67,4,LostFost,Ferramentas Criativas,São Paulo,22/04/2022,19,73.31
1516,14,1,UI/UX-K,Ferramentas Educacionais,São Paulo,22/12/2024,11,144.34
1517,92,3,HargenXtudio,Ferramentas Educacionais,São Paulo,20/07/2022,20,206.38
1518,34,2,HargenXtudio,Ferramentas de Desenvolvimento,Rio de Janeiro,04/05/2022,9,102.22
1519,96,4,PowerPro,Ferramentas Criativas,Rio de Janeiro,25/12/2024,2,161.54
1520,82,2,UI/UX-K,Ferramentas Educacionais,São Paulo,30/08/2023,12,51.76
1521,87,3,LostFost,Ferramentas Educacionais,Rio de Janeiro,21/12/2023,11,101.92
1522,21,2,LostFost,Ferramentas Criativas,São Paulo,13/03/2022,12,52.54
1523,83,4,LostFost,Ferramentas de Desenvolvimento,Rio de Janeiro,30/06/2024,4,23.89
1524,34,3,PowerPro,Ferramentas Educacionais,São Paulo,02/05/2023,15,230.32
1525,47,4,UI/UX-K,Ferramentas de Desenvolvimento,São Paulo,26/11/2024,3,208.4
1526,56,1,CodeCode,Ferramentas Educacionais,São Paulo,16/01/2022,20,64.65
1527,76,1,HargenXtudio,Ferramentas Criativas,Belo Horizonte,10/06/2022,19,448.59
1528,86,1,PowerPro,Ferramentas Criativas,Belo Horizonte,04/08/2024,18,149.91
1529,80,1,UI/UX-K,Ferramentas Educacionais,São Paulo,15/08/2024,10,360.9
1530,77,1,PowerPro,Ferramentas Criativas,Belo Horizonte,12/09/2024,19,408.61
1531,55,2,LostFost,Ferramentas de Desenvolvimento,São Paulo,29/11/2023,10,16.23
1532,26,1,HargenXtudio,Ferramentas de Desenvolvimento,Rio de Janeiro,29/01/2024,19,125.19
1533,42,3,LostFost,Ferramentas Criativas,Belo Horizonte,07/09/2024,19,405.08
1534,22,1,HargenXtudio,Ferramentas Educacionais,Belo Horizonte,25/06/2024,17,113.28
1535,64,1,HargenXtudio,Ferramentas Educacionais,São Paulo,24/12/2023,9,33.69
1536,47,2,HargenXtudio,Ferramentas de Desenvolvimento,Rio de Janeiro,10/09/2024,2,310.29
1537,24,1,LostFost,Ferramentas Criativas,São Paulo,26/11/2023,13,234.24
1538,53,3,CodeCode,Ferramentas Criativas,Rio de Janeiro,26/03/2023,3,268.47
1539,39,4,PowerPro,Ferramentas de Desenvolvimento,São Paulo,24/10/2024,19,41.21
1540,15,4,LostFost,Ferramentas de Desenvolvimento,Rio de Janeiro,14/11/2022,8,111.56
1541,94,5,HargenXtudio,Ferramentas de Desenvolvimento,Rio de Janeiro,30/07/2022,8,207.29
1542,23,5,LostFost,Ferramentas Educacionais,Rio de Janeiro,25/05/2023,12,483.03
1543,81,5,UI/UX-K,Ferramentas Criativas,Belo Horizonte,01/07/2023,6,138.28
1544,29,1,PowerPro,Ferramentas de Desenvolvimento,Belo Horizonte,27/12/2023,15,268.33
1545,16,1,LostFost,Ferramentas Criativas,Rio de Janeiro,29/07/2022,9,41.78
1546,21,4,LostFost,Ferramentas Criativas,Belo Horizonte,06/10/2022,5,30.01
1547,16,5,HargenXtudio,Ferramentas Criativas,Belo Horizonte,26/07/2022,11,242.24
1548,47,3,PowerPro,Ferramentas Criativas,São Paulo,16/11/2024,10,104.52
1549,100,4,PowerPro,Ferramentas Criativas,Rio de Janeiro,04/06/2022,4,199.82
1550,53,3,PowerPro,Ferramentas Criativas,São Paulo,19/12/2024,5,37.54
1551,99,1,HargenXtudio,Ferramentas Educacionais,Belo Horizonte,04/04/2023,19,114.57
1552,32,2,HargenXtudio,Ferramentas Educacionais,Belo Horizonte,25/03/2023,10,238.94
1553,89,1,PowerPro,Ferramentas Educacionais,Belo Horizonte,31/05/2022,16,410.06
1554,22,1,HargenXtudio,Ferramentas Educacionais,Belo Horizonte,13/10/2023,1,204.66
1555,86,4,UI/UX-K,Ferramentas de Desenvolvimento,São Paulo,17/11/2022,19,411.04
1556,34,1,CodeCode,Ferramentas de Desenvolvimento,Belo Horizonte,13/05/2022,8,410.76
1557,94,5,HargenXtudio,Ferramentas Educacionais,Belo Horizonte,28/01/2022,1,14.05
1558,47,3,CodeCode,Ferramentas Educacionais,Belo Horizonte,03/04/2024,18,251.64
1559,11,4,HargenXtudio,Ferramentas de Desenvolvimento,Rio de Janeiro,18/03/2024,8,312.68
1560,53,3,UI/UX-K,Ferramentas Educacionais,São Paulo,07/09/2024,5,91.64
1561,41,3,UI/UX-K,Ferramentas Criativas,Rio de Janeiro,15/05/2022,7,345.93
1562,80,4,PowerPro,Ferramentas Criativas,Belo Horizonte,16/06/2023,12,131.4
1563,25,4,LostFost,Ferramentas Educacionais,Rio de Janeiro,16/11/2024,19,31.49
1564,10,4,CodeCode,Ferramentas de Desenvolvimento,Belo Horizonte,05/02/2022,16,335.72
1565,90,5,PowerPro,Ferramentas Criativas,Rio de Janeiro,21/01/2023,7,424.15
1566,71,3,LostFost,Ferramentas Educacionais,São Paulo,13/09/2023,19,499.8
1567,18,3,CodeCode,Ferramentas de Desenvolvimento,Rio de Janeiro,14/09/2022,13,144.16
1568,95,2,UI/UX-K,Ferramentas de Desenvolvimento,Rio de Janeiro,09/09/2022,17,377.95
1569,64,5,CodeCode,Ferramentas Criativas,São Paulo,25/04/2022,19,499.05
1570,20,2,PowerPro,Ferramentas Educacionais,São Paulo,08/12/2022,10,80.46
1571,79,5,CodeCode,Ferramentas Criativas,Rio de Janeiro,20/02/2024,17,300.75
1572,30,1,UI/UX-K,Ferramentas Educacionais,Belo Horizonte,21/10/2024,6,175.49
1573,64,2,CodeCode,Ferramentas Educacionais,Rio de Janeiro,03/09/2023,16,331.32
1574,73,3,LostFost,Ferramentas de Desenvolvimento,São Paulo,20/12/2023,19,355.58
1575,59,1,LostFost,Ferramentas Criativas,Belo Horizonte,14/03/2024,19,443.76
1576,30,1,UI/UX-K,Ferramentas Criativas,São Paulo,14/12/2024,19,96.89
1577,55,1,HargenXtudio,Ferramentas Criativas,Rio de Janeiro,29/04/2023,15,54.94
1578,93,2,CodeCode,Ferramentas de Desenvolvimento,Belo Horizonte,19/04/2023,13,95.68
1579,98,2,CodeCode,Ferramentas Educacionais,São Paulo,30/07/2024,5,65.68
1580,69,5,CodeCode,Ferramentas Educacionais,Rio de Janeiro,11/04/2024,4,66.36
1581,92,5,HargenXtudio,Ferramentas Criativas,São Paulo,09/04/2023,11,253.21
1582,58,4,CodeCode,Ferramentas Criativas,Belo Horizonte,15/08/2023,4,259.49
1583,94,5,HargenXtudio,Ferramentas Criativas,São Paulo,21/12/2023,2,441.12
1584,91,4,UI/UX-K,Ferramentas de Desenvolvimento,Rio de Janeiro,02/09/2024,18,12.48
1585,57,1,PowerPro,Ferramentas Educacionais,São Paulo,10/11/2023,17,201.76
1586,34,4,PowerPro,Ferramentas Criativas,Belo Horizonte,10/02/2024,4,160.75
1587,35,2,CodeCode,Ferramentas Educacionais,Rio de Janeiro,15/01/2024,14,311.53
1588,98,5,HargenXtudio,Ferramentas Criativas,Rio de Janeiro,15/09/2022,5,164.08
1589,16,5,UI/UX-K,Ferramentas de Desenvolvimento,Rio de Janeiro,02/05/2022,9,397.16
1590,53,5,UI/UX-K,Ferramentas Criativas,São Paulo,26/10/2023,12,231.08
1591,28,3,HargenXtudio,Ferramentas Educacionais,Belo Horizonte,04/04/2022,9,271.62
1592,78,5,PowerPro,Ferramentas Educacionais,São Paulo,26/09/2023,2,322.62
1593,85,5,LostFost,Ferramentas Criativas,São Paulo,09/01/2024,10,77.38
1594,29,3,LostFost,Ferramentas de Desenvolvimento,Rio de Janeiro,23/12/2022,14,27.64
1595,15,5,LostFost,Ferramentas de Desenvolvimento,São Paulo,29/07/2024,3,212.03
1596,60,2,HargenXtudio,Ferramentas Criativas,Belo Horizonte,13/11/2022,4,315.61
1597,55,5,LostFost,Ferramentas Educacionais,Belo Horizonte,04/07/2023,17,418.03
1598,87,4,PowerPro,Ferramentas de Desenvolvimento,Belo Horizonte,22/03/2024,11,170.12
1599,69,5,CodeCode,Ferramentas de Desenvolvimento,Belo Horizonte,27/11/2022,17,75.23
1600,13,1,PowerPro,Ferramentas Criativas,São Paulo,08/09/2024,8,272.15
1601,41,4,PowerPro,Ferramentas de Desenvolvimento,São Paulo,09/11/2023,11,174.77
1602,69,4,PowerPro,Ferramentas Criativas,São Paulo,28/06/2022,16,256.42
1603,21,2,UI/UX-K,Ferramentas Educacionais,Belo Horizonte,06/06/2022,19,284.72
1604,27,4,UI/UX-K,Ferramentas de Desenvolvimento,Rio de Janeiro,09/06/2023,7,245.09
1605,64,3,UI/UX-K,Ferramentas de Desenvolvimento,São Paulo,22/02/2024,2,397.05
1606,24,1,LostFost,Ferramentas de Desenvolvimento,São Paulo,24/05/2024,2,177.9
1607,99,4,HargenXtudio,Ferramentas Criativas,São Paulo,02/05/2024,15,324.16
1608,53,5,PowerPro,Ferramentas Educacionais,São Paulo,28/04/2023,6,284.99
1609,79,2,CodeCode,Ferramentas Criativas,Rio de Janeiro,01/04/2024,17,308.66
1610,76,4,PowerPro,Ferramentas Criativas,São Paulo,25/07/2022,18,33.14
1611,23,3,HargenXtudio,Ferramentas de Desenvolvimento,Belo Horizonte,05/12/2024,2,31.47
1612,28,2,HargenXtudio,Ferramentas Educacionais,Belo Horizonte,16/09/2022,12,425.62
1613,83,1,UI/UX-K,Ferramentas Educacionais,Belo Horizonte,04/10/2024,7,401.46
1614,84,5,PowerPro,Ferramentas Educacionais,Belo Horizonte,18/10/2022,17,222.62
1615,70,2,CodeCode,Ferramentas de Desenvolvimento,Belo Horizonte,26/12/2024,11,115.58
1616,77,4,HargenXtudio,Ferramentas de Desenvolvimento,Rio de Janeiro,06/08/2024,4,239.56
1617,96,2,UI/UX-K,Ferramentas Criativas,Rio de Janeiro,27/05/2022,2,455.78
1618,40,1,LostFost,Ferramentas Educacionais,Belo Horizonte,06/02/2022,15,73.94
1619,55,5,UI/UX-K,Ferramentas Criativas,São Paulo,15/04/2022,19,423.72
1620,22,1,UI/UX-K,Ferramentas de Desenvolvimento,Belo Horizonte,20/02/2022,10,13.15
1621,15,5,HargenXtudio,Ferramentas de Desenvolvimento,Belo Horizonte,19/03/2024,7,181.45
1622,38,1,LostFost,Ferramentas Criativas,São Paulo,25/02/2023,13,386.98
1623,58,5,LostFost,Ferramentas Criativas,São Paulo,10/08/2022,4,78.32
1624,73,1,LostFost,Ferramentas Criativas,Belo Horizonte,29/11/2023,1,14.87
1625,32,3,HargenXtudio,Ferramentas Educacionais,Rio de Janeiro,23/03/2023,19,371.94
1626,88,2,HargenXtudio,Ferramentas Criativas,São Paulo,16/03/2024,2,125.65
1627,30,4,LostFost,Ferramentas de Desenvolvimento,Belo Horizonte,02/10/2024,12,174.54
1628,17,2,LostFost,Ferramentas de Desenvolvimento,Rio de Janeiro,28/06/2022,7,183.81
1629,73,2,CodeCode,Ferramentas Educacionais,Belo Horizonte,07/12/2024,1,107.98
1630,32,5,LostFost,Ferramentas Criativas,São Paulo,24/10/2022,2,476.88
1631,14,3,UI/UX-K,Ferramentas de Desenvolvimento,Rio de Janeiro,20/10/2023,4,96.47
1632,51,4,HargenXtudio,Ferramentas Educacionais,Rio de Janeiro,12/11/2024,6,391.4
1633,76,1,CodeCode,Ferramentas Criativas,Rio de Janeiro,22/08/2022,20,218.1
1634,35,2,PowerPro,Ferramentas Criativas,Rio de Janeiro,07/01/2024,5,18.32
1635,91,4,LostFost,Ferramentas Criativas,São Paulo,16/11/2022,7,302.06
1636,58,1,PowerPro,Ferramentas Criativas,Belo Horizonte,31/03/2023,18,253.5
1637,16,2,CodeCode,Ferramentas de Desenvolvimento,Rio de Janeiro,28/06/2022,7,360.19
1638,40,4,UI/UX-K,Ferramentas Educacionais,Rio de Janeiro,28/01/2022,5,72.19
1639,71,1,PowerPro,Ferramentas Criativas,São Paulo,12/03/2023,20,360.19
1640,53,3,LostFost,Ferramentas Criativas,São Paulo,04/01/2023,5,143.03
1641,29,4,LostFost,Ferramentas Educacionais,Rio de Janeiro,30/03/2023,14,260.27
1642,52,5,LostFost,Ferramentas de Desenvolvimento,São Paulo,12/04/2022,9,13.65
1643,47,2,LostFost,Ferramentas de Desenvolvimento,São Paulo,22/09/2022,2,492.73
1644,16,4,UI/UX-K,Ferramentas de Desenvolvimento,Rio de Janeiro,30/10/2024,17,205.28
1645,71,1,UI/UX-K,Ferramentas Educacionais,São Paulo,08/09/2022,15,350.4
1646,76,4,UI/UX-K,Ferramentas Criativas,Rio de Janeiro,10/02/2022,19,401.74
1647,68,4,UI/UX-K,Ferramentas Educacionais,São Paulo,12/01/2022,10,53.85
1648,31,2,CodeCode,Ferramentas de Desenvolvimento,Rio de Janeiro,18/09/2022,17,446.67
1649,63,1,PowerPro,Ferramentas Criativas,Belo Horizonte,05/08/2024,1,311.26
1650,86,1,UI/UX-K,Ferramentas Educacionais,Belo Horizonte,25/03/2022,6,458.88
1651,52,2,HargenXtudio,Ferramentas Educacionais,Belo Horizonte,05/06/2024,11,135.41
1652,33,3,UI/UX-K,Ferramentas Criativas,Rio de Janeiro,27/02/2024,2,219.74
1653,87,1,UI/UX-K,Ferramentas Educacionais,Belo Horizonte,10/05/2024,13,225.09
1654,31,4,CodeCode,Ferramentas Educacionais,Rio de Janeiro,29/08/2024,4,36.95
1655,81,4,UI/UX-K,Ferramentas de Desenvolvimento,Belo Horizonte,14/11/2024,20,180.92
1656,24,2,HargenXtudio,Ferramentas Criativas,Rio de Janeiro,24/10/2023,17,76.96
1657,51,1,PowerPro,Ferramentas Criativas,Rio de Janeiro,25/05/2022,19,139.4
1658,87,2,LostFost,Ferramentas Educacionais,Rio de Janeiro,27/04/2023,8,455.43
1659,99,1,UI/UX-K,Ferramentas Criativas,São Paulo,30/10/2022,13,71.05
1660,74,1,CodeCode,Ferramentas Criativas,São Paulo,09/03/2023,4,54.22
1661,26,4,UI/UX-K,Ferramentas Educacionais,Belo Horizonte,07/10/2023,15,26.72
1662,22,1,LostFost,Ferramentas de Desenvolvimento,Belo Horizonte,13/10/2024,7,496.17
1663,54,1,CodeCode,Ferramentas Criativas,São Paulo,14/11/2022,9,453.41
1664,37,1,CodeCode,Ferramentas Criativas,São Paulo,26/06/2022,19,110.85
1665,99,3,CodeCode,Ferramentas Criativas,Rio de Janeiro,21/05/2022,5,464.23
1666,72,2,UI/UX-K,Ferramentas de Desenvolvimento,Rio de Janeiro,05/03/2023,1,113.37
1667,11,5,UI/UX-K,Ferramentas de Desenvolvimento,Belo Horizonte,23/05/2024,9,66.12
1668,70,3,PowerPro,Ferramentas de Desenvolvimento,Rio de Janeiro,20/06/2022,7,473.92
1669,64,2,CodeCode,Ferramentas de Desenvolvimento,Rio de Janeiro,17/06/2024,20,461.24
1670,54,2,CodeCode,Ferramentas Educacionais,Belo Horizonte,25/05/2024,8,208.85
1671,46,5,CodeCode,Ferramentas Criativas,Rio de Janeiro,11/10/2024,6,17.01
1672,44,3,HargenXtudio,Ferramentas Educacionais,Rio de Janeiro,23/05/2022,15,31.19
1673,48,4,PowerPro,Ferramentas Criativas,São Paulo,26/12/2023,5,263.64
1674,96,5,CodeCode,Ferramentas de Desenvolvimento,Belo Horizonte,16/04/2024,4,115.41
1675,99,1,UI/UX-K,Ferramentas Criativas,Belo Horizonte,11/02/2024,7,361.07
1676,99,2,UI/UX-K,Ferramentas Educacionais,São Paulo,18/09/2024,17,14.67
1677,51,4,UI/UX-K,Ferramentas de Desenvolvimento,São Paulo,01/10/2023,1,443.22
1678,65,5,HargenXtudio,Ferramentas Educacionais,Belo Horizonte,20/06/2024,9,62.61
1679,21,1,PowerPro,Ferramentas de Desenvolvimento,Belo Horizonte,19/02/2022,4,342.72
1680,73,3,PowerPro,Ferramentas de Desenvolvimento,Rio de Janeiro,21/05/2024,15,368.62
1681,88,2,PowerPro,Ferramentas Educacionais,São Paulo,20/07/2023,7,257.33
1682,32,5,LostFost,Ferramentas Educacionais,São Paulo,21/05/2024,14,318.8
1683,32,5,CodeCode,Ferramentas de Desenvolvimento,São Paulo,07/08/2023,16,287.18
1684,72,4,LostFost,Ferramentas Criativas,Belo Horizonte,02/08/2022,4,87.4
1685,68,5,PowerPro,Ferramentas Criativas,São Paulo,08/01/2023,14,50.18
1686,40,3,UI/UX-K,Ferramentas Educacionais,Belo Horizonte,07/03/2023,18,476.3
1687,47,5,CodeCode,Ferramentas de Desenvolvimento,Belo Horizonte,20/04/2022,11,273.06
1688,19,4,LostFost,Ferramentas de Desenvolvimento,Belo Horizonte,24/09/2023,17,258.57
1689,12,2,HargenXtudio,Ferramentas de Desenvolvimento,Belo Horizonte,18/10/2022,12,201.18
1690,86,1,CodeCode,Ferramentas Educacionais,São Paulo,10/06/2023,11,161.31
1691,19,1,UI/UX-K,Ferramentas Educacionais,Belo Horizonte,16/06/2023,16,138.89
1692,84,2,UI/UX-K,Ferramentas Educacionais,Belo Horizonte,25/04/2024,13,130.29
1693,46,5,HargenXtudio,Ferramentas de Desenvolvimento,Rio de Janeiro,02/05/2022,10,331.15
1694,30,1,HargenXtudio,Ferramentas de Desenvolvimento,São Paulo,04/12/2024,4,241.83
1695,17,4,CodeCode,Ferramentas Educacionais,Belo Horizonte,08/07/2023,19,133.42
1696,85,2,PowerPro,Ferramentas Criativas,Rio de Janeiro,27/05/2023,2,358.09
1697,87,3,LostFost,Ferramentas Educacionais,São Paulo,12/06/2022,3,483.34
1698,14,5,UI/UX-K,Ferramentas Educacionais,São Paulo,03/05/2024,20,497.34
1699,59,1,UI/UX-K,Ferramentas Criativas,São Paulo,27/05/2023,20,338.04
1700,14,3,LostFost,Ferramentas de Desenvolvimento,Belo Horizonte,31/05/2022,20,141.38
1701,95,3,UI/UX-K,Ferramentas de Desenvolvimento,São Paulo,14/05/2023,5,119.86
1702,87,5,HargenXtudio,Ferramentas Criativas,São Paulo,16/11/2022,3,328.27
1703,84,1,LostFost,Ferramentas Educacionais,Belo Horizonte,22/02/2023,14,197.15
1704,55,2,LostFost,Ferramentas Educacionais,Rio de Janeiro,31/08/2022,6,359.55
1705,55,5,PowerPro,Ferramentas de Desenvolvimento,Rio de Janeiro,19/08/2022,2,490.98
1706,72,3,LostFost,Ferramentas de Desenvolvimento,São Paulo,23/08/2023,17,360.05
1707,80,5,LostFost,Ferramentas de Desenvolvimento,Rio de Janeiro,14/05/2023,10,498.76
1708,33,3,LostFost,Ferramentas de Desenvolvimento,São Paulo,08/11/2024,11,296.82
1709,21,2,LostFost,Ferramentas Criativas,Rio de Janeiro,09/12/2023,11,69.82
1710,48,1,CodeCode,Ferramentas de Desenvolvimento,Belo Horizonte,28/10/2024,6,468.33
1711,91,2,HargenXtudio,Ferramentas de Desenvolvimento,Belo Horizonte,09/11/2022,18,443.5
1712,58,5,LostFost,Ferramentas de Desenvolvimento,Rio de Janeiro,20/09/2024,20,181.76
1713,57,4,UI/UX-K,Ferramentas de Desenvolvimento,São Paulo,02/02/2023,6,427.69
1714,97,2,LostFost,Ferramentas Educacionais,São Paulo,06/01/2023,6,418.4
1715,39,5,PowerPro,Ferramentas de Desenvolvimento,Rio de Janeiro,25/03/2024,17,241.81
1716,100,4,PowerPro,Ferramentas Criativas,Belo Horizonte,27/06/2022,20,318.79
1717,48,2,LostFost,Ferramentas de Desenvolvimento,Belo Horizonte,03/05/2024,2,442.92
1718,25,5,CodeCode,Ferramentas Educacionais,Rio de Janeiro,15/08/2024,8,256.29
1719,86,2,HargenXtudio,Ferramentas Educacionais,Belo Horizonte,08/05/2023,14,492.21
1720,34,2,PowerPro,Ferramentas Criativas,São Paulo,23/05/2022,18,208.67
1721,33,2,UI/UX-K,Ferramentas de Desenvolvimento,São Paulo,19/10/2024,19,310.35
1722,22,2,CodeCode,Ferramentas Educacionais,Rio de Janeiro,28/04/2023,1,182.41
1723,86,4,LostFost,Ferramentas Criativas,São Paulo,11/12/2023,12,37.72
1724,18,2,PowerPro,Ferramentas de Desenvolvimento,Belo Horizonte,03/01/2024,16,125.39
1725,50,1,PowerPro,Ferramentas Criativas,Rio de Janeiro,01/09/2023,17,26.29
1726,16,5,HargenXtudio,Ferramentas de Desenvolvimento,Rio de Janeiro,08/12/2024,1,344.96
1727,35,5,HargenXtudio,Ferramentas Educacionais,Rio de Janeiro,11/07/2023,12,224.5
1728,13,4,LostFost,Ferramentas Educacionais,Belo Horizonte,07/10/2023,7,433.61
1729,92,5,PowerPro,Ferramentas Criativas,São Paulo,06/02/2022,4,156.84
1730,45,1,PowerPro,Ferramentas Criativas,Rio de Janeiro,24/08/2024,5,180.08
1731,28,2,CodeCode,Ferramentas de Desenvolvimento,Rio de Janeiro,12/09/2023,6,204.72
1732,39,1,CodeCode,Ferramentas Educacionais,Rio de Janeiro,09/05/2024,20,39.82
1733,47,1,CodeCode,Ferramentas Educacionais,São Paulo,29/05/2024,4,342.5
1734,56,5,LostFost,Ferramentas Criativas,Belo Horizonte,01/11/2024,7,174.27
1735,43,1,HargenXtudio,Ferramentas Educacionais,Rio de Janeiro,22/01/2024,18,385.79
1736,73,3,CodeCode,Ferramentas Educacionais,São Paulo,23/10/2024,18,320.93
1737,54,5,UI/UX-K,Ferramentas Criativas,Rio de Janeiro,12/05/2024,13,55.65
1738,50,2,UI/UX-K,Ferramentas Educacionais,São Paulo,30/03/2022,10,296.13
1739,50,3,PowerPro,Ferramentas de Desenvolvimento,Rio de Janeiro,03/01/2023,6,82.37
1740,55,5,PowerPro,Ferramentas Educacionais,São Paulo,30/10/2022,14,34.58
1741,58,2,UI/UX-K,Ferramentas Educacionais,Belo Horizonte,13/03/2023,7,338.5
1742,91,5,CodeCode,Ferramentas de Desenvolvimento,São Paulo,26/11/2023,12,481.26
1743,71,5,LostFost,Ferramentas de Desenvolvimento,São Paulo,16/06/2022,13,407.02
1744,69,4,PowerPro,Ferramentas Educacionais,Rio de Janeiro,09/11/2023,15,335.74
1745,68,5,CodeCode,Ferramentas de Desenvolvimento,Rio de Janeiro,27/10/2022,11,393.43
1746,51,3,HargenXtudio,Ferramentas Criativas,Rio de Janeiro,01/06/2022,17,69.27
1747,34,2,LostFost,Ferramentas Criativas,São Paulo,28/05/2022,19,110.6
1748,20,1,UI/UX-K,Ferramentas Criativas,Rio de Janeiro,11/07/2024,4,168.3
1749,94,4,LostFost,Ferramentas Educacionais,Rio de Janeiro,01/11/2024,17,23.37
1750,10,3,PowerPro,Ferramentas Criativas,São Paulo,26/03/2023,4,452.49
1751,33,2,LostFost,Ferramentas de Desenvolvimento,Rio de Janeiro,22/09/2022,17,468.68
1752,57,2,LostFost,Ferramentas Criativas,São Paulo,28/10/2022,4,418.09
1753,35,5,HargenXtudio,Ferramentas de Desenvolvimento,São Paulo,31/05/2024,10,437.91
1754,87,5,UI/UX-K,Ferramentas de Desenvolvimento,São Paulo,28/05/2024,20,278.16
1755,51,5,LostFost,Ferramentas Educacionais,Rio de Janeiro,21/12/2022,7,178.55
1756,93,1,LostFost,Ferramentas de Desenvolvimento,São Paulo,29/10/2024,1,163.13
1757,13,2,UI/UX-K,Ferramentas de Desenvolvimento,Rio de Janeiro,11/02/2023,14,74.76
1758,19,5,UI/UX-K,Ferramentas de Desenvolvimento,Rio de Janeiro,15/09/2022,10,158.02
1759,23,2,CodeCode,Ferramentas Educacionais,Rio de Janeiro,01/03/2023,8,119.93
1760,18,3,UI/UX-K,Ferramentas Educacionais,São Paulo,06/04/2024,10,182.31
1761,86,1,HargenXtudio,Ferramentas de Desenvolvimento,Belo Horizonte,04/03/2023,14,92.91
